"cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session","DTcheck","rdif","confwidth","absrdif","confdiff","prevtrlconfdiff","prevtrlcw","prevtrlabsrdif"
"cued",1,1,0,19,2,1,2,2,0,1,1,213,7,103,127,103,127,56,0.359823865147,1.96977098926,117,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.349571665807,1,0.770238126366,90,1.3,"a",0,14,27,14,-13,-15,16,1
"neutral",0,1,1,19,2,1,0,1,1,1,1,214,7,4,98,98,4,55,0.639785251522,1.92964550998,99,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.32955369298,1,0.850167605124,119,1.1,"a",0,1,20,1,-19,-13,27,14
"cued",1,0,1,19,1,2,2,2,0,1,1,215,7,174,18,18,174,38,0.319805045059,0.839950257767,12,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.269655106327,1,0.540329033014,33,1.5,"a",0,-6,21,6,-15,-19,20,1
"cued",1,1,0,19,2,1,2,2,0,1,1,216,7,73,77,73,77,179,0.429857175885,1.70986272817,77,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.389658988104,1,1.13025698249,104,1.1,"a",0,4,27,4,-23,-15,21,6
"neutral",0,1,0,19,2,1,0,2,2,1,1,217,7,16,26,16,26,112,0.529896865104,1.69983496371,9,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.429627933743,1,0.930369290087,-8,1.4,"a",0,-7,17,7,-10,-23,27,4
"cued",1,1,1,19,2,1,1,1,0,1,1,218,7,18,75,75,18,22,0.349894948216,1.25000398094,69,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.409598543891,1,0.810401161638,93,1.2,"a",0,-6,24,6,-18,-10,17,7
"neutral",0,0,1,19,1,2,0,2,2,1,1,219,7,157,26,26,157,119,0.389921880414,0.980024390388,21,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.249723662622,1,0.490333224268,36,1.1,"a",0,-5,15,5,-10,-18,24,6
"cued",1,0,0,19,1,2,1,1,0,1,1,220,7,162,91,162,91,169,0.399920501368,1.22013490734,156,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.329671168292,1,2.22011087145,173,1.5,"a",0,-6,17,6,-11,-10,15,5
"cued",1,1,1,19,2,1,1,1,0,1,1,221,7,158,76,76,158,147,0.309875527222,1.32988418615,78,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.469628126069,1,0.920188897901,101,1,"a",0,2,23,2,-21,-11,17,6
"cued",1,1,1,19,2,1,1,1,0,1,1,222,7,39,132,132,39,36,0.269912290125,1.55986959342,145,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.259666700615,1,0.570323994471,164,1.1,"a",0,13,19,13,-6,-21,23,2
"neutral",0,1,1,19,2,1,0,1,1,1,1,223,7,145,106,106,145,177,0.659878636885,2.04999370562,101,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.289683895273,1,0.610278819076,87,1.3,"a",0,-5,14,5,-9,-6,19,13
"neutral",0,0,0,19,1,2,0,1,1,1,1,224,7,175,123,175,123,51,0.589825196133,1.97982639493,162,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.699618640909,1,1.60017323855,-174,1,"a",0,-13,24,13,-11,-9,14,5
"cued",1,0,0,19,1,2,1,1,0,1,1,225,8,62,121,62,121,164,0.519919575978,1.8498935962,77,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.289589854947,1,1.07019525237,98,1.4,"a",0,15,21,15,-6,-11,24,13
"neutral",0,0,1,19,1,2,0,2,2,1,1,226,8,45,11,11,45,47,0.709829678817,2.07984084648,11,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.419612788159,1,0.900124656036,-5,1.3,"a",0,0,16,0,-16,-6,21,15
"neutral",0,0,1,19,1,2,0,2,2,1,1,227,8,25,46,46,25,51,1.10972524298,1.87990898816,41,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.329627903731,1,0.620352251659,49,1.1,"a",0,-5,8,5,-3,-16,16,0
"neutral",0,1,0,19,2,1,0,2,2,1,1,228,8,37,97,37,97,155,0.719766707858,2.15974568849,32,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.279625785566,1,0.570357644727,44,1.4,"a",0,-5,12,5,-7,-3,8,5
"neutral",0,0,0,19,1,2,0,1,1,1,1,229,8,151,175,151,175,115,0.369934252871,1.37003039636,139,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.329718038236,1,0.680333161174,156,1.3,"a",0,-12,17,12,-5,-7,12,5
"cued",1,1,1,19,2,1,1,1,0,1,1,230,8,173,143,143,173,171,0.449814157648,1.25994070951,155,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.259646570572,1,0.530279335857,169,1.1,"a",0,12,14,12,-2,-5,17,12
"cued",1,1,0,19,2,1,2,2,0,1,1,231,8,48,23,48,23,176,0.28987888628,1.87982065638,52,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.329663657059,1,0.960342318838,70,1.2,"a",0,4,18,4,-14,-2,14,12
"neutral",0,1,0,19,2,1,0,2,2,1,1,232,8,78,96,78,96,1,0.68981561184,1.57981185324,61,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.359612349508,1,0.610275814601,72,1.3,"a",0,-17,11,17,6,-14,18,4
"neutral",0,0,0,19,1,2,0,1,1,1,1,233,8,66,169,66,169,20,0.449949960341,1.04006208465,63,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.0597138109151,1,0.510498416785,93,1.4,"a",0,-3,30,3,-27,6,11,17
"neutral",0,0,0,19,1,2,0,1,1,1,1,234,8,0,75,0,75,73,0.389967849042,1.23006081977,179,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.319647610129,1,0.710268333438,-177,1,"a",0,-1,4,1,-3,-27,30,3
"cued",1,1,0,19,2,1,2,2,0,1,1,235,8,129,41,129,41,147,0.349831253174,1.25994942253,112,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.369641015277,1,1.18017076884,133,1.2,"a",0,-17,21,17,-4,-3,4,1
"cued",1,0,1,19,1,2,2,2,0,1,1,236,8,162,163,163,162,170,0.379836129461,1.0499588536,177,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.279673256387,1,1.02018201762,-175,1.3,"a",0,14,8,14,6,-4,21,17
"neutral",0,1,1,19,2,1,0,1,1,1,1,237,8,54,31,31,54,113,2.05962968539,3.6495795676,10,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.269716397772,1,0.830321488756,-4,1.3,"a",0,-21,14,21,7,6,8,14
"neutral",0,1,1,19,2,1,0,1,1,1,1,238,8,133,153,153,133,81,0.429850565997,1.93979946274,158,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.339624121087,1,2.17019738557,175,1.3,"a",0,5,17,5,-12,7,14,21
"cued",1,0,0,19,1,2,1,1,0,1,1,239,8,72,76,72,76,70,4.66923970642,6.24919156858,179,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.539679463662,1,1.56027880407,-164,1.2,"a",1,-73,17,73,56,-12,17,5
"neutral",0,0,1,19,1,2,0,2,2,1,1,240,8,66,17,17,66,34,1.13984549142,2.36978312736,10,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.289640029805,1,0.630290782923,36,1.4,"a",0,-7,26,7,-19,56,17,73
"cued",1,1,0,19,2,1,2,2,0,1,1,241,8,123,59,123,59,79,0.419866066135,1.20989322365,13,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.429703947186,1,0.96024887939,44,1.5,"a",0,70,31,70,39,-19,26,7
"cued",1,1,1,19,2,1,1,1,0,1,1,242,8,40,119,119,40,49,1.25972318492,2.39978139379,156,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.279638404405,1,0.870195192285,-147,1,"a",0,37,57,37,-20,39,31,70
"neutral",0,1,1,19,2,1,0,1,1,1,1,243,8,171,24,24,171,85,0.569903967698,1.43988854569,28,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.129699650774,1,0.53037397709,54,1.1,"a",0,4,26,4,-22,-20,57,37
"neutral",0,0,0,19,1,2,0,1,1,1,1,244,8,132,89,132,89,69,0.479838863539,1.42990164223,143,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.259720180416,1,0.530389600404,122,1.2,"a",0,11,21,11,-10,-22,26,4
"cued",1,1,0,19,2,1,2,2,0,1,1,245,8,1,146,1,146,42,0.329859248974,1.26011677226,5,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.249692115554,1,1.00023945735,-6,1.5,"a",0,4,11,4,-7,-10,21,11
"neutral",0,0,1,19,1,2,0,2,2,1,1,246,8,47,85,85,47,44,0.419915640116,0.940154292271,88,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.319692677382,1,0.410403745511,88,1,"a",0,3,0,3,3,-7,11,4
"cued",1,1,1,19,2,1,1,1,0,1,1,247,8,24,114,114,24,179,0.269954653311,1.28992906114,101,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.26969596729,1,1.27028094025,123,1.2,"a",0,-13,22,13,-9,3,0,3
"neutral",0,1,1,19,2,1,0,1,1,1,1,248,8,11,27,27,11,3,0.479817832151,1.46975671797,26,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.299658780801,1,0.720323739108,46,1.3,"a",0,-1,20,1,-19,-9,22,13
"cued",1,0,1,19,1,2,2,2,0,1,1,249,8,178,157,157,178,179,0.309919392719,1.83983308292,157,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.419726057211,1,0.980519829754,146,1.1,"a",0,0,11,0,-11,-19,20,1
"neutral",0,1,0,19,2,1,0,2,2,1,1,250,8,79,3,79,3,144,0.689818315848,1.68985827549,71,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.289639729366,1,0.780252671044,90,1.2,"a",0,-8,19,8,-11,-11,11,0
"cued",1,0,1,19,1,2,2,2,0,1,1,251,8,96,92,92,96,66,0.359857515374,0.919962359825,93,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.299723677628,1,0.740438756737,102,1.2,"a",0,1,9,1,-8,-11,19,8
"cued",1,0,0,19,1,2,1,1,0,1,1,252,8,116,96,116,96,159,0.399845389271,1.42974781265,104,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.139666424191,1,0.640249143791,112,1.1,"a",0,-12,8,12,4,-8,9,1
"cued",1,1,1,19,2,1,1,1,0,1,1,253,8,146,10,10,146,108,0.399933721084,1.43991618691,11,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.229680151679,1,1.1403349218,2,1.3,"a",0,1,9,1,-8,4,8,12
"neutral",0,1,0,19,2,1,0,2,2,1,1,254,8,55,133,55,133,166,1.72967759788,2.9596618033,39,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.259679619892,1,1.24027396084,54,1.1,"a",0,-16,15,16,1,-8,9,1
"cued",1,0,1,19,1,2,2,2,0,1,1,255,8,146,30,30,146,47,0.269931218354,1.57988516265,22,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.27966844925,1,0.990228818468,14,1,"a",0,-8,8,8,0,1,15,16
"cued",1,0,0,19,1,2,1,1,0,1,1,256,8,142,56,142,56,53,0.329878177203,1.32983941937,143,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.249722761277,1,0.650328284886,159,1.2,"a",0,1,16,1,-15,0,8,8
