"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv"
"129",1,1,0,1,1,1,2,2,2,0,1,1,129,5,166,5,5,166,108,0.779838592649,2.04981839345,11,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.869506473029,1,1.74001043761,21,1.3
"130",0,0,1,0,1,2,1,0,2,2,1,1,130,5,83,76,83,76,74,0.529841972702,1.46995672629,66,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.609525323214,1,1.48010590236,77,1.2
"131",0,0,1,1,1,2,1,0,1,1,1,1,131,5,145,39,39,145,40,0.709860354189,1.85996991301,63,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.739495167125,1,1.85999725389,75,1.1
"132",0,0,0,1,1,1,2,0,2,2,1,1,132,5,24,166,166,24,39,1.21981168441,2.41968555581,159,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.829622434425,1,2.12012081666,171,1.5
"133",1,1,0,0,1,1,2,1,1,0,1,1,133,5,87,120,87,120,69,0.459870344126,1.57995180193,77,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.669610067935,1,1.80017299869,94,1
"134",1,1,1,1,1,2,1,1,1,0,1,1,134,5,106,94,94,106,25,0.89981489321,1.98991632188,90,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.879614487543,1,1.91008454943,104,1
"135",1,1,1,1,1,2,1,1,1,0,1,1,135,5,2,5,5,2,175,0.479890179786,1.4998664503,10,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.619657373671,1,1.4902403564,22,1
"136",1,1,1,1,1,2,1,1,1,0,1,1,136,5,56,171,171,56,10,0.519868259007,1.78983273689,171,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.579660666595,1,1.38021643764,160,1.4
"137",1,1,1,0,1,2,1,2,2,0,1,1,137,5,170,21,170,21,136,0.589852206003,1.90993402435,168,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.569629867539,1,1.48019783983,160,1.5
"138",1,1,0,0,1,1,2,1,1,0,1,1,138,5,22,103,22,103,9,0.889825856604,2.16970696282,10,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.539636318188,1,1.70014021967,32,1.1
"139",1,1,0,1,1,1,2,2,2,0,1,1,139,5,17,109,109,17,158,0.459871245474,1.72981799685,102,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.809583970911,1,1.64014741243,119,1.4
"140",0,0,0,1,1,1,2,0,2,2,1,1,140,5,37,148,148,37,2,0.889763062707,2.42970974498,160,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.549629861533,1,1.77010944465,148,1.1
"141",1,1,1,1,1,2,1,1,1,0,1,1,141,5,54,61,61,54,45,1.10979707957,2.14976223948,66,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.539634215042,1,1.59010458338,83,1.4
"142",0,0,1,1,1,2,1,0,1,1,1,1,142,5,33,73,73,33,84,1.2597407904,2.00979524683,108,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.769600483603,1,1.60012066042,131,1.2
"143",0,0,1,0,1,2,1,0,2,2,1,1,143,5,19,96,19,96,119,0.569847092358,1.96982918558,13,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.579629119422,1,1.52018523298,29,1.3
"144",1,1,0,0,1,1,2,1,1,0,1,1,144,5,68,71,68,71,16,0.649870551435,1.60993303286,69,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,1.40951144246,1,2.14011691683,82,1.3
"145",0,0,0,0,1,1,2,0,1,1,1,1,145,5,156,31,156,31,18,1.17975368569,2.58977799504,150,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.789612507584,1,2.07057282755,177,1.2
"146",0,0,0,0,1,1,2,0,1,1,1,1,146,5,72,65,72,65,88,0.98978021836,2.09978821331,65,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.609618462488,1,1.81012628183,87,1.1
"147",1,1,0,1,1,1,2,2,2,0,1,1,147,5,43,126,126,43,170,3.53939926372,5.38924373616,135,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.779631583106,1,1.96012197038,169,1.1
"148",0,0,0,1,1,1,2,0,2,2,1,1,148,5,84,167,167,84,134,0.839807063503,1.82981892824,163,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.709644631617,1,1.42017168272,152,1.3
"149",1,1,1,0,1,2,1,2,2,0,1,1,149,5,49,176,49,176,156,0.589880147785,2.13981376352,45,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.699630958172,1,1.44016537929,67,1.5
"150",1,1,0,1,1,1,2,2,2,0,1,1,150,5,46,37,37,46,32,0.629870244979,2.07982335987,39,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.569544840399,1,1.77006407681,61,1.3
"151",0,0,1,1,1,2,1,0,1,1,1,1,151,5,0,63,63,0,107,0.779798933345,2.21976811927,65,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.55956932401,1,1.26015360769,84,1.3
"152",1,1,1,0,1,2,1,2,2,0,1,1,152,5,77,6,77,6,168,0.619871293546,2.14976043678,64,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.489618426433,1,1.24020918479,86,1
"153",0,0,0,0,1,1,2,0,1,1,1,1,153,5,74,155,74,155,76,1.07977588889,2.25977323892,58,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.729550296559,1,1.63008116036,79,1.4
"154",1,1,1,0,1,2,1,2,2,0,1,1,154,5,115,34,115,34,61,1.96964080389,3.41961945697,110,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.539630910102,1,1.62011706104,129,1.4
"155",0,0,0,0,1,1,2,0,1,1,1,1,155,5,155,7,155,7,42,0.579820205152,1.85980917266,159,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.529623846538,1,1.88006365919,171,1
"156",0,0,1,0,1,2,1,0,2,2,1,1,156,5,2,133,2,133,124,0.679858692703,2.21979275611,0,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.58957729493,1,1.5001134196,13,1.1
"157",0,0,1,0,1,2,1,0,2,2,1,1,157,5,36,32,36,32,78,0.639806102065,1.91991765287,23,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.439544951565,1,1.26009141469,39,1.1
"158",1,1,0,0,1,1,2,1,1,0,1,1,158,5,72,114,72,114,179,0.529850685731,2.00986014387,60,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.809664791763,1,1.63013103494,78,1.2
"159",0,0,1,1,1,2,1,0,1,1,1,1,159,5,97,11,11,97,78,1.08975561157,2.41965851538,20,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.509634656701,1,1.22017823251,35,1.3
"160",0,0,0,1,1,1,2,0,2,2,1,1,160,5,78,115,115,78,97,0.849746525981,1.71979410813,108,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.57966246929,1,1.8201516728,125,1.2
"161",0,0,1,1,1,2,1,0,1,1,1,1,161,6,145,126,126,145,113,1.27977204314,2.71972740839,152,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.819590433575,1,2.03003380955,172,1.3
"162",1,1,0,0,1,1,2,1,1,0,1,1,162,6,23,111,23,111,125,0.77984640433,2.25983242743,10,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,1.05950668034,1,2.10001385071,24,1.2
"163",1,1,0,1,1,1,2,2,2,0,1,1,163,6,54,107,107,54,7,2.16960390873,3.80955753138,111,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,1.81938943302,1,2.94997189297,95,1.4
"164",0,0,1,0,1,2,1,0,2,2,1,1,164,6,27,12,27,12,114,1.20978839659,2.69972499879,13,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,1.23943612884,1,2.48996364263,30,1.3
"165",0,0,0,0,1,1,2,0,1,1,1,1,165,6,166,115,166,115,65,1.80961882302,3.33956234758,165,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,2.61936804103,1,3.72980958427,179,1.1
"166",1,1,1,1,1,2,1,1,1,0,1,1,166,6,11,106,106,11,75,0.699825649293,2.09978280523,116,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.899620502536,1,2.00004056065,136,1.5
"167",1,1,1,0,1,2,1,2,2,0,1,1,167,6,163,104,163,104,97,2.65957235855,3.93948651418,166,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.549644883995,1,1.38018248687,-179,1.2
"168",1,1,1,0,1,2,1,2,2,0,1,1,168,6,143,177,143,177,91,1.60968335953,2.60970348963,135,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.779657421743,1,1.80017690453,149,1.5
"169",1,1,1,0,1,2,1,2,2,0,1,1,169,6,6,133,6,133,155,0.709844430377,1.96985292107,14,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.72959476305,1,1.65014155667,29,1.1
"170",0,0,1,1,1,2,1,0,1,1,1,1,170,6,14,136,136,14,116,1.6697257409,2.70967617879,140,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.879563411168,1,1.84017150846,123,1.3
"171",1,1,0,1,1,1,2,2,2,0,1,1,171,6,92,90,90,92,147,0.729804176184,1.89985034622,122,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,1.31950135037,1,2.38008363907,139,1.3
"172",1,1,1,1,1,2,1,1,1,0,1,1,172,6,6,142,142,6,107,0.409881295502,1.50993330327,139,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.869523899088,1,1.92005465773,160,1.5
"173",1,1,0,0,1,1,2,1,1,0,1,1,173,6,39,50,39,50,167,2.77950689666,4.3594337613,31,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.759620460474,1,1.70014412551,49,1.5
"174",0,0,0,0,1,1,2,0,1,1,1,1,174,6,125,90,125,90,148,1.14984005584,2.32986264361,111,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.739595216728,1,1.73012024881,130,1.4
"175",0,0,0,1,1,1,2,0,2,2,1,1,175,6,97,15,15,97,80,0.899785449181,2.27970384115,18,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.499597247765,1,1.140148464,29,1.2
"176",1,1,1,1,1,2,1,1,1,0,1,1,176,6,34,133,133,34,145,2.12965136769,3.40956912872,117,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.579709038924,1,1.6402174171,130,1.1
"177",1,1,1,0,1,2,1,2,2,0,1,1,177,6,73,150,73,150,17,0.709836919144,1.83977461498,65,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.719631565078,1,1.53021843563,80,1.3
"178",1,1,0,0,1,1,2,1,1,0,1,1,178,6,71,69,71,69,85,1.25981169643,2.6697690056,62,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.519590944339,1,1.7800804543,79,1
"179",1,1,0,1,1,1,2,2,2,0,1,1,179,6,43,177,177,43,20,2.49957411317,3.70954818741,170,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,4.82889384497,1,5.94939052365,160,1.1
"180",0,0,1,0,1,2,1,0,2,2,1,1,180,6,81,6,81,6,152,0.889841479964,2.24972771786,64,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.68961187664,1,1.54008248534,79,1.4
"181",0,0,1,0,1,2,1,0,2,2,1,1,181,6,154,24,154,24,77,1.48971547154,2.80974621351,162,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.529641873494,1,1.30015452106,175,1.4
"182",0,0,1,1,1,2,1,0,1,1,1,1,182,6,133,46,46,133,102,1.69962795368,2.86966150485,58,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.579595469104,1,1.52012784717,77,1.1
"183",0,0,0,1,1,1,2,0,2,2,1,1,183,6,171,59,59,171,82,0.909818050932,2.00987817083,57,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.619606898195,1,1.61016107385,74,1.4
"184",1,1,0,1,1,1,2,2,2,0,1,1,184,6,105,50,50,105,40,2.64949288671,3.83955348433,74,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.619618014816,1,1.93006863162,94,1.1
"185",0,0,0,0,1,1,2,0,1,1,1,1,185,6,101,47,101,47,22,0.949751363212,2.64976088745,108,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.629504898674,1,1.54010351679,121,1.2
"186",0,0,1,1,1,2,1,0,1,1,1,1,186,6,21,50,50,21,114,0.69990827284,2.24973402729,72,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.579526666223,1,1.60009932853,89,1.1
"187",0,0,1,0,1,2,1,0,2,2,1,1,187,6,147,6,147,6,84,0.679822638793,1.7599365331,129,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.509676419149,1,1.67019203815,143,1.3
"188",0,0,0,1,1,1,2,0,2,2,1,1,188,6,156,99,99,156,33,0.899818799049,2.23976361854,131,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.679630351264,1,1.82010991035,146,1.3
"189",1,1,0,0,1,1,2,1,1,0,1,1,189,6,116,113,116,113,28,0.839870458296,2.30980855673,121,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.719599717457,1,1.9301392372,140,1.4
"190",1,1,1,1,1,2,1,1,1,0,1,1,190,6,62,104,104,62,108,0.879817891693,1.82981171746,108,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,1.78945957891,1,2.77993383506,118,1.3
"191",0,0,0,0,1,1,2,0,1,1,1,1,191,6,151,40,151,40,128,0.819825384897,1.9597701443,152,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.679596100048,1,1.50015818654,164,1.3
"192",0,0,0,1,1,1,2,0,2,2,1,1,192,6,20,53,53,20,95,0.98973184603,2.03977798001,62,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.61971055319,1,1.59008084789,84,1.4
"193",1,1,0,0,1,1,2,1,1,0,1,1,193,7,49,151,49,151,74,1.06978384779,2.02989349975,37,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.789559027613,1,2.11024144403,57,1.4
"194",1,1,1,0,1,2,1,2,2,0,1,1,194,7,141,44,141,44,153,1.40973137132,2.40972836683,144,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,1.129525179,1,2.40004608892,162,1.2
"195",1,1,0,0,1,1,2,1,1,0,1,1,195,7,63,52,63,52,3,4.32933896055,5.43929107194,48,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.989579518255,1,2.20001898839,62,1
"196",0,0,1,1,1,2,1,0,1,1,1,1,196,7,70,17,17,70,105,2.31960049863,4.2395139452,175,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.739608136046,1,1.92009672063,128,1.2
"197",0,0,1,1,1,2,1,0,1,1,1,1,197,7,151,176,176,151,158,0.709815887696,1.64988166806,166,"[ 2.]",1,12,22,32,42,52,62,72,77,1,4.73894414318,1,5.78950855214,155,1.4
"198",0,0,0,1,1,1,2,0,2,2,1,1,198,7,146,52,52,146,167,1.22975985992,2.77973133226,49,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,2.41932621849,1,3.40985365417,66,1.3
"199",1,1,0,1,1,1,2,2,2,0,1,1,199,7,158,54,54,158,167,0.459963783846,1.90985230215,50,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.689707119054,1,1.54020566954,68,1.4
"200",0,0,1,0,1,2,1,0,2,2,1,1,200,7,38,98,38,98,139,0.659910664417,2.44982662575,47,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.589645797361,1,1.42017979485,66,1.1
"201",1,1,0,1,1,1,2,2,2,0,1,1,201,7,12,151,151,12,153,0.669817377926,1.82981712555,155,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.659601201678,1,1.42018309979,165,1.5
"202",1,1,0,0,1,1,2,1,1,0,1,1,202,7,169,100,169,100,135,0.629838697805,1.84981082212,163,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.489697745039,1,1.28020709367,154,1.2
"203",1,1,1,1,1,2,1,1,1,0,1,1,203,7,13,161,161,13,156,0.619874898935,1.63992207548,163,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.739542037209,1,1.70013721518,156,1.2
"204",1,1,1,1,1,2,1,1,1,0,1,1,204,7,151,132,132,151,165,0.509907464631,1.64000499948,155,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,1.97936814919,1,2.95996092958,167,1
"205",0,0,0,0,1,1,2,0,1,1,1,1,205,7,70,124,70,124,34,2.42958595989,3.67956485333,61,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,2.35930757261,1,3.58982786961,71,1.1
"206",0,0,0,0,1,1,2,0,1,1,1,1,206,7,28,87,28,87,97,0.609896978953,2.13980505049,28,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,1.00953325508,1,2.33998898553,43,1.4
"207",1,1,1,0,1,2,1,2,2,0,1,1,207,7,38,68,38,68,21,0.799866840887,2.02981958923,33,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,1.72946346672,1,3.07997328405,48,1.3
